id_log	timestamp	entidad	id_entidad	usuario	campo_modificado	valor_anterior	valor_nuevo
535	2026-03-06 00:46:20	Lead	225	roberto.silva@swatsquad.com	Status	Contactado	Perdido
536	2026-03-06 20:46:20	Lead	225	carlos.lopez@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
537	2026-03-02 17:35:44	Lead	226	maria.torres@swatsquad.com	Status	Nuevo	Contactado
538	2026-03-07 10:35:44	Lead	226	pedro.mendez@swatsquad.com	Status	Contactado	Perdido
539	2026-03-02 20:29:45	Lead	227	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
540	2026-03-05 09:29:45	Lead	227	lucia.herrera@swatsquad.com	Status	Contactado	Perdido
541	2026-03-03 09:11:53	Lead	228	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
542	2026-03-03 17:11:53	Lead	228	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
543	2026-03-03 04:02:11	Lead	229	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
544	2026-03-06 04:02:11	Lead	229	lucia.herrera@swatsquad.com	Status	Contactado	No Calificado
545	2026-03-09 02:02:11	Lead	229	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
546	2026-03-06 04:08:07	Lead	230	maria.torres@swatsquad.com	Status	Nuevo	Contactado
547	2026-03-06 05:08:07	Lead	230	pedro.mendez@swatsquad.com	Status	Contactado	Perdido
548	2026-03-03 21:46:13	Lead	231	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
549	2026-03-06 07:46:13	Lead	231	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
550	2026-03-06 21:46:13	Lead	231	carlos.lopez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
551	2026-03-02 21:58:41	Lead	232	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
552	2026-03-07 09:58:41	Lead	232	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
553	2026-03-04 11:58:41	Lead	232	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
554	2026-03-13 03:58:41	Lead	232	sofia.martinez@swatsquad.com	Status	Calificado	Paso a Ventas
555	2026-03-11 11:58:41	Lead	232	pedro.mendez@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
556	2026-03-06 01:40:11	Lead	233	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
557	2026-03-06 10:40:11	Lead	233	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
558	2026-03-12 23:40:11	Lead	233	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
559	2026-03-13 12:40:11	Lead	233	pedro.mendez@swatsquad.com	Status	Calificado	Paso a Ventas
560	2026-03-08 08:40:11	Lead	233	pedro.mendez@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
561	2026-03-05 11:36:05	Lead	234	pedro.mendez@swatsquad.com	Status	Nuevo	Duplicado
562	2026-03-11 23:36:05	Lead	234	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
563	2026-03-04 16:34:19	Lead	235	maria.torres@swatsquad.com	Status	Nuevo	Contactado
564	2026-03-06 12:34:19	Lead	235	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
565	2026-03-04 12:34:19	Lead	235	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
566	2026-03-06 00:41:17	Lead	236	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
567	2026-03-03 16:36:59	Lead	237	ana.garcia@swatsquad.com	Status	Nuevo	Duplicado
568	2026-03-04 04:41:49	Lead	238	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
569	2026-03-05 03:41:49	Lead	238	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
570	2026-03-05 04:41:49	Lead	238	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
571	2026-03-09 11:41:49	Lead	238	pedro.mendez@swatsquad.com	Status	Calificado	Paso a Ventas
572	2026-03-02 09:08:37	Lead	239	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
573	2026-03-05 13:08:37	Lead	239	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
574	2026-03-09 11:08:37	Lead	239	carlos.lopez@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
575	2026-03-06 02:43:12	Lead	240	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
576	2026-03-09 14:43:12	Lead	240	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
577	2026-03-09 03:43:12	Lead	240	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
578	2026-03-06 06:43:12	Lead	240	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
579	2026-03-06 01:04:13	Lead	241	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
580	2026-03-08 23:04:13	Lead	241	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
581	2026-03-12 12:04:13	Lead	241	pedro.mendez@swatsquad.com	Status	En Seguimiento	Calificado
582	2026-03-05 21:26:31	Lead	242	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
583	2026-03-09 21:26:31	Lead	242	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
584	2026-03-12 14:26:31	Lead	242	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
585	2026-03-04 22:22:29	Lead	243	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
586	2026-03-06 19:22:29	Lead	243	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
587	2026-03-11 21:22:29	Lead	243	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
588	2026-03-07 12:02:40	Lead	244	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
589	2026-03-09 03:02:40	Lead	244	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
590	2026-03-13 07:02:40	Lead	244	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
591	2026-03-03 18:52:14	Lead	246	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
592	2026-03-02 14:52:14	Lead	246	roberto.silva@swatsquad.com	Status	Contactado	Perdido
593	2026-03-11 02:52:14	Lead	246	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
594	2026-03-02 01:14:18	Lead	247	maria.torres@swatsquad.com	Status	Nuevo	Contactado
595	2026-03-04 23:14:18	Lead	247	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
596	2026-03-05 19:20:30	Lead	248	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
597	2026-03-03 12:58:09	Lead	249	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
598	2026-03-03 14:58:09	Lead	249	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
599	2026-03-06 07:58:09	Lead	249	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
600	2026-03-07 07:12:19	Lead	250	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
601	2026-03-08 08:12:19	Lead	250	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
602	2026-03-13 00:12:19	Lead	250	pedro.mendez@swatsquad.com	Status	En Seguimiento	Calificado
603	2026-03-15 12:12:19	Lead	250	maria.torres@swatsquad.com	Status	Calificado	Paso a Ventas
604	2026-03-03 18:09:52	Lead	251	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
605	2026-03-04 15:09:52	Lead	251	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
606	2026-03-05 14:09:52	Lead	251	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
607	2026-03-05 23:44:40	Lead	252	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
608	2026-03-05 09:44:40	Lead	252	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
609	2026-03-04 16:01:15	Lead	253	maria.torres@swatsquad.com	Status	Nuevo	Contactado
610	2026-03-07 11:01:15	Lead	253	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
611	2026-03-07 12:01:15	Lead	253	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
612	2026-03-11 19:01:15	Lead	253	pedro.mendez@swatsquad.com	Status	Calificado	Paso a Ventas
613	2026-03-05 03:43:50	Lead	254	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
614	2026-03-05 21:43:50	Lead	254	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
615	2026-03-03 13:23:20	Lead	255	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
616	2026-03-06 04:23:20	Lead	255	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
617	2026-03-10 07:23:20	Lead	255	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
618	2026-03-13 14:23:20	Lead	255	lucia.herrera@swatsquad.com	Status	Calificado	Paso a Ventas
619	2026-03-04 10:23:20	Lead	255	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
620	2026-03-05 11:27:39	Lead	256	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
621	2026-03-04 23:27:39	Lead	256	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
622	2026-03-11 16:27:39	Lead	256	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
623	2026-03-10 13:27:39	Lead	256	carlos.lopez@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
624	2026-03-03 13:09:01	Lead	257	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
625	2026-03-02 16:09:01	Lead	257	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
626	2026-03-08 03:09:01	Lead	257	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
627	2026-03-10 06:09:01	Lead	257	carlos.lopez@swatsquad.com	Status	Calificado	Paso a Ventas
628	2026-03-08 06:09:01	Lead	257	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
629	2026-03-06 15:44:42	Lead	258	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
630	2026-03-09 13:44:42	Lead	258	carlos.lopez@swatsquad.com	Status	Contactado	Perdido
631	2026-03-05 09:31:47	Lead	259	roberto.silva@swatsquad.com	Status	Nuevo	Duplicado
632	2026-03-08 12:31:47	Lead	259	pedro.mendez@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
633	2026-03-04 10:21:39	Lead	260	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
634	2026-03-05 02:21:39	Lead	260	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
635	2026-03-07 01:21:39	Lead	260	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
636	2026-03-04 13:24:49	Lead	261	maria.torres@swatsquad.com	Status	Nuevo	Contactado
637	2026-03-08 01:24:49	Lead	261	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
638	2026-03-11 14:24:49	Lead	261	roberto.silva@swatsquad.com	Status	En Seguimiento	Calificado
639	2026-03-11 23:24:49	Lead	261	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
640	2026-03-05 06:51:55	Lead	262	maria.torres@swatsquad.com	Status	Nuevo	Duplicado
641	2026-03-13 04:51:55	Lead	262	lucia.herrera@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
642	2026-03-05 07:57:44	Lead	263	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
643	2026-03-04 14:46:31	Lead	264	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
644	2026-03-07 05:46:31	Lead	264	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
645	2026-03-05 06:38:23	Lead	265	maria.torres@swatsquad.com	Status	Nuevo	Duplicado
646	2026-03-04 14:08:30	Lead	266	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
647	2026-03-08 22:08:30	Lead	266	maria.torres@swatsquad.com	Status	Contactado	Perdido
648	2026-03-06 17:46:07	Lead	267	maria.torres@swatsquad.com	Status	Nuevo	Contactado
649	2026-03-09 01:46:07	Lead	267	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
650	2026-03-07 19:46:07	Lead	267	maria.torres@swatsquad.com	Status	En Seguimiento	Calificado
651	2026-03-03 05:26:52	Lead	268	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
652	2026-03-03 14:26:52	Lead	268	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
653	2026-03-05 03:26:52	Lead	268	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
654	2026-03-10 20:26:52	Lead	268	maria.torres@swatsquad.com	Status	Calificado	Paso a Ventas
655	2026-03-07 02:32:37	Lead	269	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
656	2026-03-09 08:32:37	Lead	269	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
657	2026-03-13 22:32:37	Lead	269	roberto.silva@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
658	2026-03-04 21:42:26	Lead	270	maria.torres@swatsquad.com	Status	Nuevo	Contactado
659	2026-03-06 09:42:26	Lead	270	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
660	2026-03-01 17:01:10	Lead	271	roberto.silva@swatsquad.com	Status	Nuevo	Duplicado
661	2026-03-06 13:53:17	Lead	272	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
662	2026-03-07 01:34:50	Lead	273	maria.torres@swatsquad.com	Status	Nuevo	Duplicado
663	2026-03-04 02:46:06	Lead	274	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
664	2026-03-04 14:46:06	Lead	274	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
665	2026-03-04 09:34:40	Lead	275	ana.garcia@swatsquad.com	Status	Nuevo	Inválido
666	2026-03-11 03:34:40	Lead	275	carlos.lopez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
667	2026-03-06 00:53:29	Lead	276	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
668	2026-03-05 20:53:29	Lead	276	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
669	2026-03-06 12:53:29	Lead	276	roberto.silva@swatsquad.com	Status	En Seguimiento	Calificado
670	2026-03-13 04:53:29	Lead	276	roberto.silva@swatsquad.com	Status	Calificado	Paso a Ventas
671	2026-03-05 08:38:46	Lead	277	maria.torres@swatsquad.com	Status	Nuevo	Contactado
672	2026-03-07 09:38:46	Lead	277	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
673	2026-03-08 01:38:46	Lead	277	maria.torres@swatsquad.com	Status	En Seguimiento	Calificado
674	2026-03-07 01:38:46	Lead	277	lucia.herrera@swatsquad.com	Status	Calificado	Paso a Ventas
675	2026-03-07 13:07:25	Lead	278	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
676	2026-03-08 07:07:25	Lead	278	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
677	2026-03-11 18:07:25	Lead	278	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
678	2026-03-08 15:07:25	Lead	278	carlos.lopez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
679	2026-03-03 02:59:21	Lead	279	maria.torres@swatsquad.com	Status	Nuevo	Contactado
680	2026-03-03 05:59:21	Lead	279	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
681	2026-03-08 14:59:21	Lead	279	pedro.mendez@swatsquad.com	Status	En Seguimiento	Calificado
682	2026-03-11 13:59:21	Lead	279	roberto.silva@swatsquad.com	Status	Calificado	Paso a Ventas
683	2026-03-05 22:02:59	Lead	280	maria.torres@swatsquad.com	Status	Nuevo	Contactado
684	2026-03-07 15:02:59	Lead	280	roberto.silva@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
685	2026-03-04 18:20:01	Lead	281	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
686	2026-03-04 20:20:01	Lead	281	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
687	2026-03-04 11:20:01	Lead	281	roberto.silva@swatsquad.com	Status	En Seguimiento	Calificado
688	2026-03-07 10:20:01	Lead	281	pedro.mendez@swatsquad.com	Status	Calificado	Paso a Ventas
689	2026-03-07 18:44:37	Lead	282	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
690	2026-03-09 23:44:37	Lead	282	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
691	2026-03-09 11:44:37	Lead	282	roberto.silva@swatsquad.com	Status	En Seguimiento	Calificado
692	2026-03-13 11:44:37	Lead	282	carlos.lopez@swatsquad.com	Status	Calificado	Paso a Ventas
693	2026-03-05 15:33:34	Lead	283	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
694	2026-03-04 17:33:34	Lead	283	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
695	2026-03-06 00:33:34	Lead	283	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
696	2026-03-13 15:33:34	Lead	283	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
697	2026-03-04 10:33:42	Lead	284	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
698	2026-03-04 15:33:42	Lead	284	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
699	2026-03-06 06:33:42	Lead	284	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
700	2026-03-11 21:33:42	Lead	284	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
701	2026-03-06 06:17:43	Lead	285	maria.torres@swatsquad.com	Status	Nuevo	Contactado
702	2026-03-07 15:17:43	Lead	285	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
703	2026-03-07 01:17:43	Lead	285	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
704	2026-03-15 05:17:43	Lead	285	lucia.herrera@swatsquad.com	Status	Calificado	Paso a Ventas
705	2026-03-03 22:51:51	Lead	286	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
706	2026-03-05 05:51:51	Lead	286	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
707	2026-03-06 02:01:34	Lead	287	maria.torres@swatsquad.com	Status	Nuevo	Contactado
708	2026-03-08 17:01:34	Lead	287	maria.torres@swatsquad.com	Status	Contactado	Perdido
709	2026-03-05 13:19:09	Lead	288	sofia.martinez@swatsquad.com	Status	Nuevo	Duplicado
710	2026-03-04 09:32:38	Lead	289	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
711	2026-03-09 07:32:38	Lead	289	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
712	2026-03-09 01:32:38	Lead	289	maria.torres@swatsquad.com	Status	En Seguimiento	Calificado
713	2026-03-15 03:32:38	Lead	289	pedro.mendez@swatsquad.com	Status	Calificado	Paso a Ventas
714	2026-03-04 08:36:11	Lead	290	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
715	2026-03-04 20:36:11	Lead	290	roberto.silva@swatsquad.com	Status	Contactado	Perdido
716	2026-03-02 21:59:50	Lead	291	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
717	2026-03-05 09:59:50	Lead	291	lucia.herrera@swatsquad.com	Status	Contactado	Perdido
718	2026-03-06 04:37:41	Lead	292	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado sin Respuesta
719	2026-03-10 05:37:41	Lead	292	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
720	2026-03-02 20:35:01	Lead	293	maria.torres@swatsquad.com	Status	Nuevo	Inválido
721	2026-03-06 22:35:01	Lead	293	lucia.herrera@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
722	2026-03-05 03:45:00	Lead	294	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
723	2026-03-05 13:45:00	Lead	294	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
724	2026-03-03 20:45:37	Lead	295	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
725	2026-03-03 01:45:37	Lead	295	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
726	2026-03-09 22:45:37	Lead	295	maria.torres@swatsquad.com	Status	En Seguimiento	Calificado
727	2026-03-09 13:45:37	Lead	295	carlos.lopez@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
728	2026-03-07 13:31:06	Lead	297	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
729	2026-03-08 03:31:06	Lead	297	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
730	2026-03-08 01:31:06	Lead	297	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
731	2026-03-03 14:29:07	Lead	298	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
732	2026-03-05 23:39:22	Lead	299	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
733	2026-03-08 05:39:22	Lead	299	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
734	2026-03-11 12:39:22	Lead	299	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
735	2026-03-02 04:01:14	Lead	300	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
736	2026-03-03 02:01:14	Lead	300	carlos.lopez@swatsquad.com	Status	Contactado	Perdido
737	2026-01-10 20:14:24	Deal	1	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Perdido
738	2026-02-03 16:32:49	Deal	2	roberto.silva@swatsquad.com	Status Venta	Recien llegado	Vendido
739	2026-01-24 23:47:07	Deal	3	maria.torres@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
740	2026-01-28 09:40:23	Deal	4	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
741	2026-02-03 10:41:17	Deal	5	maria.torres@swatsquad.com	Status Venta	Recien llegado	Recien llegado
742	2026-02-05 03:25:27	Deal	6	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Apartado
743	2026-02-08 13:42:09	Deal	7	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
744	2026-02-05 03:19:48	Deal	8	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Contactado
745	2026-02-15 11:58:22	Deal	9	sofia.martinez@swatsquad.com	Status Venta	Recien llegado	En negociación
746	2026-02-17 23:54:35	Deal	10	maria.torres@swatsquad.com	Status Venta	Recien llegado	Stand-by
747	2026-02-23 19:08:34	Deal	11	sofia.martinez@swatsquad.com	Status Venta	Recien llegado	Perdido
748	2026-03-03 17:17:29	Deal	12	ana.garcia@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
749	2026-03-05 22:45:27	Deal	13	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Apartado
750	2026-03-04 00:54:37	Deal	14	ana.garcia@swatsquad.com	Status Venta	Recien llegado	En negociación
751	2026-02-25 05:10:42	Deal	15	maria.torres@swatsquad.com	Status Venta	Recien llegado	Reagendado
752	2026-02-17 16:05:18	Deal	16	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	Vendido
753	2026-02-08 07:08:29	Deal	17	roberto.silva@swatsquad.com	Status Venta	Recien llegado	Stand-by
754	2026-02-22 06:02:32	Deal	18	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
755	2026-02-23 16:28:18	Deal	19	maria.torres@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
756	2026-02-19 00:21:24	Deal	20	ana.garcia@swatsquad.com	Status Venta	Recien llegado	Recien llegado
757	2026-02-25 07:26:48	Deal	21	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	Stand-by
758	2026-02-19 16:55:23	Deal	22	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
759	2026-03-06 15:46:54	Deal	23	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Perdido
760	2026-03-10 17:54:39	Deal	24	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	En negociación
761	2026-03-06 18:32:24	Deal	25	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
762	2026-03-07 12:23:49	Deal	26	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	En negociación
763	2026-03-09 09:24:58	Deal	27	ana.garcia@swatsquad.com	Status Venta	Recien llegado	Apartado
764	2026-03-06 06:30:51	Deal	28	sofia.martinez@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
765	2026-03-06 10:01:08	Deal	29	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	Contactado
766	2026-03-04 12:42:58	Deal	30	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Vendido
767	2026-03-11 06:11:01	Deal	31	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	Perdido
768	2026-03-06 10:58:41	Deal	32	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	Stand-by
769	2026-03-09 18:40:11	Deal	33	sofia.martinez@swatsquad.com	Status Venta	Recien llegado	Contactado
770	2026-03-03 14:34:19	Deal	34	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Stand-by
771	2026-03-06 21:41:49	Deal	35	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	Apartado
772	2026-03-08 06:12:19	Deal	36	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	Perdido
773	2026-03-06 07:09:52	Deal	37	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	Perdido
774	2026-03-07 04:01:15	Deal	38	ana.garcia@swatsquad.com	Status Venta	Recien llegado	Stand-by
775	2026-03-09 19:23:20	Deal	39	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Perdido
776	2026-03-08 23:27:39	Deal	40	ana.garcia@swatsquad.com	Status Venta	Recien llegado	Apartado
777	2026-03-09 02:09:01	Deal	41	roberto.silva@swatsquad.com	Status Venta	Recien llegado	No interesado
778	2026-03-08 22:21:39	Deal	42	ana.garcia@swatsquad.com	Status Venta	Recien llegado	Vendido
779	2026-03-08 06:46:07	Deal	43	carlos.lopez@swatsquad.com	Status Venta	Recien llegado	Vendido
780	2026-03-04 09:26:52	Deal	44	maria.torres@swatsquad.com	Status Venta	Recien llegado	Apartado
781	2026-03-10 04:53:29	Deal	45	ana.garcia@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
782	2026-03-07 03:38:46	Deal	46	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	No contesta
783	2026-03-07 02:07:25	Deal	47	sofia.martinez@swatsquad.com	Status Venta	Recien llegado	Vendido
784	2026-03-07 09:59:21	Deal	48	sofia.martinez@swatsquad.com	Status Venta	Recien llegado	Stand-by
785	2026-03-09 05:20:01	Deal	49	roberto.silva@swatsquad.com	Status Venta	Recien llegado	En negociación
786	2026-03-09 13:44:37	Deal	50	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
787	2026-03-04 11:33:34	Deal	51	maria.torres@swatsquad.com	Status Venta	Recien llegado	Vendido
788	2026-03-06 22:17:43	Deal	52	pedro.mendez@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
789	2026-03-08 00:32:38	Deal	53	ana.garcia@swatsquad.com	Status Venta	Recien llegado	Propuesta enviada
790	2026-03-08 11:39:22	Deal	54	lucia.herrera@swatsquad.com	Status Venta	Recien llegado	Apartado
